74445067,40643060,23528864
SLS
Competion\tsp-problem-50-250-100-5-1.txt,4578.329236456202,0.0019991397857666016
Competion\tsp-problem-50-500-100-25-1.txt,2901.9884360358083,0.0019958019256591797
Competion\tsp-problem-50-500-100-5-1.txt,4583.176911903504,0.0010080337524414062
Competion\tsp-problem-600-144000-100-25-1.txt,18465.266243735452,0.14267659187316895
Competion\tsp-problem-600-144000-100-5-1.txt,51825.88093140761,0.21356725692749023
Competion\tsp-problem-600-18000-100-25-1.txt,18305.69086294362,0.14200353622436523
Competion\tsp-problem-600-18000-100-5-1.txt,51673.901609450106,0.2489161491394043
Competion\tsp-problem-600-3600-100-25-1.txt,22178.252642837684,0.14291977882385254
Competion\tsp-problem-600-3600-100-5-1.txt,51310.850629571694,0.21719980239868164
Competion\tsp-problem-600-36000-100-25-1.txt,18788.59240051836,0.14099884033203125
Competion\tsp-problem-600-36000-100-5-1.txt,51704.49708443398,0.14124774932861328
Competion\tsp-problem-600-72000-100-25-1.txt,18753.198843729788,0.14200067520141602
Competion\tsp-problem-600-72000-100-5-1.txt,51618.83509623732,0.21132779121398926
Competion\tsp-problem-75-1125-100-25-1.txt,3969.35303007046,0.001990079879760742
Competion\tsp-problem-75-1125-100-5-1.txt,6762.780298385537,0.0039958953857421875
Competion\tsp-problem-75-2250-100-25-1.txt,3747.610102785818,0.0060002803802490234
Competion\tsp-problem-75-2250-100-5-1.txt,6786.479524934934,0.002979755401611328
Competion\tsp-problem-75-281-100-25-1.txt,3790.6650711342327,0.002000093460083008
Competion\tsp-problem-75-281-100-5-1.txt,6782.151867623488,0.0019931793212890625
Competion\tsp-problem-75-56-100-25-1.txt,4110.083678278632,0.002916097640991211
Competion\tsp-problem-75-56-100-5-1.txt,6899.8439555838295,0.0029840469360351562
Competion\tsp-problem-75-562-100-25-1.txt,3622.523331689196,0.0020034313201904297
Competion\tsp-problem-75-562-100-5-1.txt,6762.691605015328,0.002999544143676758
Competion\tsp-problem-800-128000-100-25-1.txt,23008.471811649084,0.5050427913665771
Competion\tsp-problem-800-128000-100-5-1.txt,68616.40887549253,0.25541138648986816
Competion\tsp-problem-800-256000-100-25-1.txt,23368.427569988184,0.25521421432495117
Competion\tsp-problem-800-256000-100-5-1.txt,68519.62950156805,0.25299739837646484
Competion\tsp-problem-800-32000-100-25-1.txt,22862.234788021466,0.2533915042877197
Competion\tsp-problem-800-32000-100-5-1.txt,68651.4195334229,0.6308367252349854
Competion\tsp-problem-800-6400-100-25-1.txt,20327.68002384297,0.523362398147583
Competion\tsp-problem-800-6400-100-5-1.txt,68497.02825056529,0.2510042190551758
Competion\tsp-problem-800-64000-100-25-1.txt,23249.17944901226,0.25199222564697266
Competion\tsp-problem-800-64000-100-5-1.txt,68595.80134242815,0.2509150505065918
